0    317
1    582
2    1027
3    1610
4    2308
5    3064
6    3589
7    4195
8    4598
9    4811
10    4843
11    4720
12    4494
13    4235
14    3934
15    3629
16    3266
17    2902
18    2557
19    2183
20    1826
21    1497
22    1179
23    895
24    645
25    415
26    259
27    133
28    57
29    12
30    1
31    0
32    0
33    0
34    0
35    0
36    0
37    0
38    0
39    0
40    0
41    0
42    0
43    0
44    0
45    0
46    0
47    0
48    0
49    0
