1    919.3877521600001    18.397754879201223
2    1246.93877152    24.948773524910255
3    1829.5918308799999    36.60183224642503
4    2609.18366512    52.193666078154344
5    3523.4693764799995    70.4793771895275
6    4561.2244752    91.23447574809823
7    5574.48977808    111.49977852847185
8    6483.67344864    129.68344902558397
9    7271.42854816    145.43854850381135
10    7899.999974720001    158.00997503645664
11    7499.999976    150.00997633333344
12    7533.67344528    150.68344561184355
13    7243.87752784    144.8875281851189
14    6696.93875408    133.94875445330473
15    5980.61222576    119.62222617801743
16    5118.36733056    102.3773310484366
17    4255.1020272    85.1120277875297
18    3491.8367235200003    69.84672423595597
19    2811.2244808    56.23448168929237
20    2261.22448256    45.23448366559591
21    1777.55101472    35.561016126429585
22    1423.4693832000003    28.479384956272906
23    1130.61224128    22.62224349119162
24    897.9591808    17.969183584091144
25    699.9999977599999    14.010001331428613
26    524.48979424    10.499799006536675
27    374.48979471999996    7.499801395747347
28    228.57142783999998    4.58143877748842
29    121.42857104    2.4385916281484814
30    42.85714272    0.8672010511799866
31    7.1428571199999995    0.15320650405788871
32    0.0    0.0
33    0.0    0.0
34    0.0    0.0
35    0.0    0.0
36    0.0    0.0
37    0.0    0.0
38    0.0    0.0
39    0.0    0.0
40    0.0    0.0
41    0.0    0.0
42    0.0    0.0
43    0.0    0.0
44    0.0    0.0
45    0.0    0.0
46    0.0    0.0
47    0.0    0.0
48    0.0    0.0
49    0.0    0.0
50    0.0    0.0
