0    118
1    167
2    260
3    384
4    541
5    722
6    821
7    1015
8    1198
9    1359
10    1508
11    1642
12    1771
13    1883
14    1984
15    2064
16    2107
17    2135
18    2151
19    2154
20    2143
21    2130
22    2126
23    2126
24    2126
25    2118
26    2110
27    2065
28    2003
29    1926
30    1854
31    1735
32    1610
33    1473
34    1381
35    1302
36    1227
37    1160
38    1110
39    1062
40    1003
41    944
42    884
43    822
44    755
45    709
46    641
47    576
48    512
49    447
0    131
1    205
2    337
3    511
4    728
5    991
6    1194
7    1485
8    1762
9    2009
10    2235
11    2420
12    2585
13    2718
14    2801
15    2857
16    2862
17    2846
18    2808
19    2736
20    2658
21    2576
22    2399
23    2237
24    2063
25    1903
26    1741
27    1567
28    1425
29    1354
30    1260
31    1169
32    1080
33    995
34    917
35    839
36    778
37    742
38    713
39    684
40    658
41    630
42    600
43    570
44    546
45    463
46    377
47    294
48    216
49    143
