0    118
1    171
2    269
3    398
4    562
5    748
6    858
7    1062
8    1244
9    1399
10    1536
11    1642
12    1742
13    1830
14    1903
15    1972
16    2035
17    2097
18    2167
19    2235
20    2278
21    2327
22    2374
23    2409
24    2433
25    2437
26    2421
27    2421
28    2421
29    2406
30    2350
31    2286
32    2193
33    2066
34    1926
35    1744
36    1555
37    1356
38    1157
39    949
40    763
41    575
42    422
43    278
44    182
45    93
46    50
47    25
48    12
49    3
