0    128
1    201
2    314
3    461
4    646
5    864
6    1020
7    1269
8    1499
9    1714
10    1917
11    2102
12    2289
13    2418
14    2533
15    2623
16    2688
17    2743
18    2792
19    2799
20    2808
21    2772
22    2723
23    2661
24    2579
25    2474
26    2332
27    2166
28    2036
29    1912
30    1812
31    1597
32    1382
33    1207
34    1070
35    930
36    801
37    625
38    567
39    514
40    458
41    389
42    320
43    241
44    186
45    136
46    90
47    51
48    29
49    12
