0    127
1    201
2    327
3    495
4    703
5    956
6    1142
7    1408
8    1652
9    1869
10    2039
11    2168
12    2245
13    2281
14    2318
15    2306
16    2261
17    2222
18    2185
19    2158
20    2143
21    2123
22    2113
23    2115
24    2137
25    2100
26    2060
27    2013
28    1963
29    1950
30    1863
31    1749
32    1687
33    1615
34    1532
35    1440
36    1319
37    1265
38    1231
39    1099
40    952
41    785
42    621
43    459
44    300
45    127
46    58
47    14
48    4
49    0
