0    133
1    211
2    354
3    542
4    774
5    1045
6    1246
7    1541
8    1818
9    2056
10    2274
11    2470
12    2643
13    2803
14    2917
15    3001
16    3020
17    3002
18    2933
19    2835
20    2693
21    2534
22    2365
23    2234
24    2114
25    2017
26    1933
27    1880
28    1839
29    1780
30    1697
31    1611
32    1461
33    1301
34    1116
35    949
36    778
37    639
38    457
39    345
40    243
41    162
42    87
43    47
44    0
45    0
46    0
47    0
48    0
49    0
