0    144
1    257
2    443
3    682
4    977
5    1334
6    1635
7    2006
8    2310
9    2556
10    2764
11    2911
12    2976
13    2976
14    2965
15    2930
16    2867
17    2788
18    2713
19    2616
20    2494
21    2364
22    2250
23    2155
24    2029
25    1881
26    1758
27    1675
28    1593
29    1512
30    1423
31    1357
32    1283
33    1205
34    1069
35    928
36    741
37    556
38    380
39    235
40    111
41    51
42    0
43    0
44    0
45    0
46    0
47    0
48    0
49    0
