0    126
1    198
2    323
3    488
4    690
5    924
6    1082
7    1334
8    1568
9    1760
10    1927
11    2079
12    2195
13    2302
14    2387
15    2462
16    2521
17    2527
18    2511
19    2499
20    2473
21    2451
22    2413
23    2383
24    2381
25    2381
26    2383
27    2391
28    2426
29    2379
30    2196
31    1985
32    1749
33    1487
34    1212
35    902
36    666
37    559
38    487
39    424
40    381
41    340
42    301
43    264
44    227
45    189
46    161
47    131
48    100
49    73
