0    132
1    215
2    370
3    573
4    829
5    1137
6    1402
7    1754
8    2079
9    2348
10    2593
11    2779
12    2921
13    3008
14    3052
15    3022
16    2950
17    2848
18    2732
19    2584
20    2425
21    2286
22    2183
23    2098
24    2012
25    1936
26    1873
27    1807
28    1723
29    1650
30    1556
31    1445
32    1337
33    1190
34    1025
35    877
36    723
37    587
38    465
39    346
40    273
41    225
42    176
43    128
44    91
45    64
46    41
47    22
48    8
49    0
