0    120
1    174
2    283
3    430
4    615
5    844
6    1003
7    1262
8    1500
9    1702
10    1880
11    2034
12    2163
13    2260
14    2354
15    2450
16    2522
17    2587
18    2641
19    2682
20    2734
21    2741
22    2734
23    2702
24    2652
25    2576
26    2477
27    2360
28    2254
29    2139
30    2052
31    1905
32    1733
33    1550
34    1368
35    1207
36    1001
37    739
38    546
39    401
40    284
41    175
42    62
43    2
44    0
45    0
46    0
47    0
48    0
49    0
