0    131
1    208
2    351
3    542
4    776
5    1046
6    1255
7    1570
8    1838
9    2063
10    2267
11    2454
12    2603
13    2713
14    2790
15    2867
16    2921
17    2958
18    2950
19    2944
20    2959
21    2881
22    2799
23    2686
24    2539
25    2406
26    2239
27    2048
28    1893
29    1742
30    1600
31    1436
32    1245
33    1079
34    906
35    731
36    546
37    379
38    258
39    169
40    89
41    19
42    4
43    0
44    0
45    0
46    0
47    0
48    0
49    0
