0    134
1    223
2    388
3    606
4    875
5    1197
6    1469
7    1841
8    2199
9    2485
10    2721
11    2910
12    3027
13    3092
14    3129
15    3125
16    3116
17    3056
18    2983
19    2923
20    2860
21    2789
22    2690
23    2565
24    2443
25    2248
26    2037
27    1801
28    1543
29    1304
30    1084
31    898
32    788
33    695
34    638
35    541
36    448
37    358
38    276
39    196
40    121
41    40
42    23
43    11
44    4
45    0
46    0
47    0
48    0
49    0
