0    124
1    192
2    315
3    479
4    680
5    923
6    1102
7    1389
8    1673
9    1914
10    2112
11    2292
12    2430
13    2507
14    2544
15    2533
16    2512
17    2491
18    2461
19    2407
20    2370
21    2334
22    2269
23    2186
24    2085
25    1957
26    1843
27    1729
28    1614
29    1525
30    1428
31    1338
32    1259
33    1186
34    1118
35    1052
36    993
37    953
38    919
39    888
40    843
41    787
42    726
43    656
44    570
45    487
46    403
47    332
48    272
49    217
