0    127
1    197
2    329
3    496
4    698
5    935
6    1096
7    1355
8    1588
9    1780
10    1966
11    2121
12    2252
13    2360
14    2445
15    2519
16    2575
17    2589
18    2590
19    2571
20    2558
21    2509
22    2453
23    2407
24    2334
25    2226
26    2123
27    1972
28    1839
29    1699
30    1537
31    1408
32    1313
33    1213
34    1137
35    1068
36    999
37    930
38    859
39    763
40    671
41    593
42    520
43    450
44    386
45    327
46    282
47    235
48    184
49    137
