0    123
1    185
2    299
3    450
4    639
5    871
6    1038
7    1308
8    1568
9    1818
10    2045
11    2211
12    2344
13    2447
14    2544
15    2604
16    2618
17    2617
18    2616
19    2603
20    2579
21    2533
22    2493
23    2454
24    2420
25    2369
26    2311
27    2256
28    2192
29    2096
30    1979
31    1835
32    1685
33    1528
34    1351
35    1161
36    993
37    797
38    616
39    475
40    343
41    229
42    139
43    61
44    35
45    17
46    5
47    0
48    0
49    0
