0    130
1    210
2    350
3    533
4    753
5    1014
6    1215
7    1510
8    1772
9    1982
10    2162
11    2325
12    2404
13    2422
14    2370
15    2317
16    2226
17    2111
18    1977
19    1887
20    1821
21    1804
22    1777
23    1783
24    1803
25    1826
26    1857
27    1869
28    1878
29    1878
30    1872
31    1858
32    1821
33    1777
34    1711
35    1619
36    1509
37    1355
38    1190
39    1034
40    863
41    727
42    611
43    536
44    432
45    343
46    264
47    198
48    135
49    78
