0    125
1    181
2    283
3    419
4    586
5    792
6    924
7    1155
8    1375
9    1570
10    1754
11    1926
12    2086
13    2222
14    2362
15    2473
16    2571
17    2652
18    2708
19    2723
20    2728
21    2700
22    2656
23    2601
24    2545
25    2490
26    2449
27    2412
28    2374
29    2282
30    2140
31    1996
32    1804
33    1598
34    1366
35    1117
36    928
37    800
38    620
39    486
40    352
41    248
42    167
43    105
44    35
45    14
46    0
47    0
48    0
49    0
