0    122
1    172
2    274
3    409
4    574
5    767
6    878
7    1090
8    1297
9    1474
10    1638
11    1795
12    1948
13    2102
14    2233
15    2368
16    2434
17    2487
18    2529
19    2553
20    2525
21    2478
22    2396
23    2347
24    2298
25    2204
26    2096
27    2011
28    1921
29    1833
30    1756
31    1663
32    1595
33    1504
34    1419
35    1361
36    1260
37    1156
38    1056
39    959
40    887
41    815
42    695
43    615
44    534
45    449
46    344
47    245
48    150
49    100
