0    124
1    192
2    308
3    462
4    657
5    891
6    1064
7    1346
8    1608
9    1834
10    2021
11    2186
12    2330
13    2450
14    2556
15    2593
16    2612
17    2631
18    2628
19    2602
20    2566
21    2459
22    2396
23    2330
24    2261
25    2195
26    2133
27    2035
28    1977
29    1882
30    1772
31    1655
32    1524
33    1378
34    1252
35    1126
36    1024
37    931
38    822
39    710
40    604
41    500
42    396
43    304
44    213
45    148
46    100
47    62
48    33
49    16
