0    133
1    222
2    368
3    559
4    798
5    1086
6    1312
7    1643
8    1945
9    2222
10    2474
11    2697
12    2856
13    2959
14    3031
15    3101
16    3098
17    3065
18    3004
19    2917
20    2842
21    2766
22    2638
23    2536
24    2444
25    2286
26    2152
27    2017
28    1820
29    1633
30    1442
31    1217
32    1054
33    887
34    717
35    573
36    443
37    327
38    241
39    161
40    102
41    53
42    34
43    18
44    7
45    0
46    0
47    0
48    0
49    0
