0    124
1    192
2    316
3    481
4    689
5    944
6    1131
7    1420
8    1677
9    1889
10    2059
11    2198
12    2303
13    2392
14    2467
15    2549
16    2632
17    2735
18    2843
19    2893
20    2942
21    2927
22    2878
23    2805
24    2716
25    2611
26    2545
27    2398
28    2294
29    2138
30    1962
31    1739
32    1508
33    1224
34    993
35    749
36    566
37    396
38    270
39    151
40    91
41    44
42    19
43    0
44    0
45    0
46    0
47    0
48    0
49    0
