0    121
1    173
2    274
3    410
4    577
5    781
6    917
7    1161
8    1407
9    1637
10    1847
11    2043
12    2173
13    2273
14    2346
15    2398
16    2400
17    2384
18    2350
19    2348
20    2350
21    2342
22    2300
23    2277
24    2258
25    2238
26    2214
27    2185
28    2161
29    2136
30    2075
31    2007
32    1932
33    1842
34    1701
35    1487
36    1271
37    1080
38    881
39    686
40    504
41    368
42    304
43    261
44    223
45    195
46    168
47    138
48    106
49    78
