0    125
1    176
2    270
3    387
4    527
5    691
6    783
7    972
8    1154
9    1293
10    1422
11    1544
12    1659
13    1762
14    1848
15    1921
16    2021
17    2079
18    2103
19    2112
20    2110
21    2107
22    2096
23    2041
24    2013
25    2001
26    1983
27    1946
28    1900
29    1851
30    1812
31    1771
32    1727
33    1681
34    1630
35    1579
36    1511
37    1444
38    1376
39    1307
40    1239
41    1185
42    1144
43    1052
44    959
45    870
46    761
47    632
48    484
49    325
