1    919.3877521600001    18.397754879201223
2    1249.62005152    24.63736365728099
3    1781.23916688    35.25427794728417
4    1588.0635209599998    31.08414559841373
5    1678.0208980800003    33.038472664507935
6    1619.8609398400001    30.895229442129736
7    1342.5040692799998    24.561347439167996
8    1278.71914432    22.791536808298698
9    1116.813604    19.88706580976505
10    922.49798768    16.56724853608391
11    785.5457443199999    13.63591747253908
12    658.93402336    11.046795354073053
13    561.98007824    9.114911321261857
14    493.8278344    7.966918587286557
15    426.88242320000006    7.01039853050702
16    377.02712736    6.160121194890926
17    308.05116704    5.168713415618744
18    272.33686496    4.471624155594569
19    238.66381904000002    3.820619261613246
20    220.27391007999998    3.450256021507259
21    189.88326544    3.0448709990500675
22    154.6953984    2.774835735326183
23    132.5289072    2.5588282159148603
24    117.34399327999999    2.3513627185477484
25    113.199576    2.219284088416153
26    107.01671920000001    2.0516793545984413
27    100.8735424    1.915560464627916
28    98.69150912    1.7765155930794763
29    90.60949312000001    1.6744991569175194
30    83.54863632    1.590966328678569
31    72.48780384    1.5001035840183399
32    68.40694656    1.4203421868813018
33    67.24652223999999    1.2886897542279494
34    64.10648144    1.1863836454056027
35    53.96645759999999    1.026970578746728
36    43.90642496    0.9210022590329259
37    34.7864168    0.8388428973452224
38    28.7063992    0.7907636228969325
39    22.60639056    0.7181839446737002
40    19.566364800000002    0.6996794318267103
41    16.50594    0.6526237334769709
42    15.445898240000002    0.5744175629081414
43    12.4054736    0.5624254726682885
44    12.36584816    0.4965779104662217
45    10.34543152    0.5024898387326358
46    11.2654224    0.324576924691183
47    9.22461408    0.2935455147902553
48    8.16421312    0.17913001667822587
49    5.123412640000001    0.1828186886873812
50    4.10261136    0.1700566720044608
