0    129
1    198
2    332
3    510
4    730
5    995
6    1205
7    1515
8    1819
9    2078
10    2305
11    2498
12    2657
13    2778
14    2865
15    2905
16    2936
17    2984
18    2954
19    2863
20    2707
21    2549
22    2400
23    2233
24    2036
25    1889
26    1775
27    1717
28    1621
29    1497
30    1374
31    1247
32    1139
33    1042
34    940
35    874
36    836
37    803
38    760
39    718
40    647
41    553
42    447
43    345
44    244
45    158
46    72
47    21
48    0
49    0
