0    9882
1    9826
2    9727
3    9597
4    9451
5    9286
6    9200
7    9015
8    8851
9    8719
10    8615
11    8527
12    8466
13    8422
14    8393
15    8378
16    8363
17    8346
18    8319
19    8277
20    8227
21    8172
22    8113
23    8064
24    8006
25    8015
26    8055
27    8111
28    8181
29    8257
30    8337
31    8428
32    8464
33    8466
34    8500
35    8529
36    8568
37    8616
38    8672
39    8731
40    8805
41    8848
42    8894
43    8935
44    8966
45    8975
46    9053
47    9134
48    9220
49    9302
