0    114
1    153
2    236
3    348
4    489
5    659
6    756
7    960
8    1159
9    1339
10    1491
11    1619
12    1736
13    1808
14    1867
15    1913
16    1946
17    1986
18    2005
19    2008
20    2030
21    2046
22    2060
23    2059
24    2052
25    2063
26    2076
27    2091
28    2099
29    2108
30    2121
31    2082
32    2019
33    1924
34    1819
35    1713
36    1592
37    1470
38    1390
39    1300
40    1189
41    1077
42    969
43    859
44    721
45    586
46    486
47    408
48    319
49    232
