0    9866
1    9777
2    9612
3    9394
4    9125
5    8803
6    8531
7    8159
8    7801
9    7515
10    7279
11    7090
12    6973
13    6908
14    6871
15    6875
16    6884
17    6944
18    7017
19    7077
20    7140
21    7211
22    7310
23    7435
24    7557
25    7752
26    7963
27    8199
28    8457
29    8696
30    8916
31    9102
32    9212
33    9305
34    9362
35    9459
36    9552
37    9642
38    9724
39    9804
40    9879
41    9960
42    9977
43    9989
44    9996
45    10000
46    10000
47    10000
48    10000
49    10000
