0    119
1    166
2    259
3    380
4    531
5    716
6    831
7    1041
8    1246
9    1429
10    1604
11    1753
12    1873
13    1962
14    2035
15    2094
16    2127
17    2147
18    2172
19    2202
20    2239
21    2285
22    2331
23    2363
24    2393
25    2344
26    2273
27    2190
28    2052
29    1883
30    1727
31    1558
32    1453
33    1356
34    1261
35    1208
36    1172
37    1136
38    1102
39    1071
40    1037
41    996
42    962
43    879
44    794
45    705
46    611
47    520
48    421
49    298
