0    9879
1    9827
2    9726
3    9590
4    9423
5    9219
6    9083
7    8839
8    8593
9    8363
10    8153
11    7957
12    7827
13    7727
14    7654
15    7602
16    7600
17    7616
18    7650
19    7652
20    7650
21    7658
22    7700
23    7723
24    7742
25    7762
26    7786
27    7815
28    7839
29    7864
30    7925
31    7993
32    8068
33    8158
34    8299
35    8513
36    8729
37    8920
38    9119
39    9314
40    9496
41    9632
42    9696
43    9739
44    9777
45    9805
46    9832
47    9862
48    9894
49    9922
