0    9892
1    9870
2    9823
3    9759
4    9676
5    9574
6    9553
7    9427
8    9297
9    9176
10    9061
11    8950
12    8844
13    8738
14    8632
15    8526
16    8418
17    8305
18    8190
19    8071
20    7957
21    7832
22    7736
23    7650
24    7559
25    7512
26    7488
27    7474
28    7493
29    7500
30    7502
31    7535
32    7575
33    7694
34    7826
35    7953
36    8089
37    8256
38    8454
39    8628
40    8724
41    8816
42    8945
43    9115
44    9271
45    9390
46    9503
47    9605
48    9736
49    9826
