0    9888
1    9852
2    9771
3    9662
4    9521
5    9352
6    9268
7    9081
8    8898
9    8744
10    8607
11    8482
12    8371
13    8261
14    8153
15    8046
16    7942
17    7852
18    7775
19    7707
20    7653
21    7602
22    7558
23    7573
24    7579
25    7644
26    7719
27    7788
28    7857
29    7964
30    8030
31    8107
32    8137
33    8182
34    8245
35    8353
36    8446
37    8599
38    8755
39    8914
40    9063
41    9215
42    9336
43    9450
44    9503
45    9553
46    9599
47    9638
48    9670
49    9730
