0    125
1    195
2    323
3    490
4    690
5    921
6    1084
7    1353
8    1610
9    1839
10    2045
11    2243
12    2439
13    2631
14    2778
15    2871
16    2935
17    2987
18    2982
19    2940
20    2864
21    2804
22    2748
23    2681
24    2553
25    2437
26    2315
27    2207
28    2030
29    1847
30    1668
31    1523
32    1383
33    1248
34    1042
35    884
36    719
37    554
38    402
39    265
40    137
41    72
42    26
43    10
44    0
45    0
46    0
47    0
48    0
49    0
