0    120
1    172
2    280
3    427
4    613
5    837
6    1001
7    1252
8    1496
9    1700
10    1885
11    2057
12    2189
13    2274
14    2373
15    2427
16    2483
17    2505
18    2502
19    2462
20    2409
21    2329
22    2263
23    2176
24    2096
25    2013
26    1957
27    1917
28    1877
29    1812
30    1750
31    1670
32    1589
33    1498
34    1393
35    1287
36    1208
37    1125
38    1079
39    977
40    884
41    820
42    705
43    585
44    465
45    328
46    249
47    173
48    86
49    57
