0    9876
1    9808
2    9684
3    9519
4    9311
5    9056
6    8869
7    8580
8    8323
9    8111
10    7941
11    7802
12    7697
13    7608
14    7533
15    7451
16    7368
17    7265
18    7157
19    7107
20    7058
21    7073
22    7122
23    7195
24    7284
25    7389
26    7455
27    7602
28    7706
29    7862
30    8038
31    8261
32    8492
33    8776
34    9007
35    9251
36    9434
37    9604
38    9730
39    9849
40    9909
41    9956
42    9981
43    10000
44    10000
45    10000
46    10000
47    10000
48    10000
49    10000
