17    7515
18    7412
19    7346
20    7289
21    7197
22    7173
23    7180
24    7214
25    7302
26    7434
27    7581
28    7747
29    7909
30    8062
31    8210
32    8342
33    8412
34    8563
35    8747
36    8888
37    9023
38    9160
39    9303
40    9457
41    9528
42    9616
43    9699
44    9778
45    9853
46    9907
47    9956
48    10000
49    10000
0    9869
1    9792
2    9649
3    9458
4    9224
5    8954
6    8745
7    8430
8    8162
9    7937
10    7733
11    7546
12    7397
13    7287
14    7210
15    7133
16    7079
17    7042
18    7050
19    7056
20    7041
21    7119
22    7201
23    7314
24    7461
25    7594
26    7761
27    7952
28    8107
29    8258
30    8400
31    8564
32    8755
33    8921
34    9094
35    9269
36    9454
37    9621
38    9742
39    9831
40    9911
41    9981
42    9996
43    10000
44    10000
45    10000
46    10000
47    10000
48    10000
49    10000
