0    123
1    186
2    302
3    454
4    646
5    875
6    1034
7    1299
8    1557
9    1785
10    1977
11    2111
12    2221
13    2318
14    2404
15    2457
16    2462
17    2469
18    2472
19    2452
20    2379
21    2277
22    2183
23    2072
24    1959
25    1867
26    1782
27    1741
28    1687
29    1624
30    1604
31    1543
32    1470
33    1396
34    1296
35    1216
36    1131
37    1042
38    987
39    939
40    891
41    857
42    834
43    753
44    661
45    562
46    465
47    368
48    271
49    160
