0    123
1    186
2    290
3    428
4    600
5    808
6    945
7    1177
8    1366
9    1525
10    1666
11    1784
12    1862
13    1911
14    1934
15    1945
16    1944
17    1927
18    1903
19    1888
20    1874
21    1877
22    1897
23    1897
24    1885
25    1873
26    1810
27    1734
28    1654
29    1570
30    1505
31    1454
32    1400
33    1390
34    1392
35    1388
36    1389
37    1392
38    1376
39    1355
40    1326
41    1280
42    1209
43    1121
44    1025
45    936
46    857
47    739
48    624
49    531
