0    9875
1    9799
2    9671
3    9504
4    9289
5    9041
6    8879
7    8620
8    8393
9    8198
10    8021
11    7870
12    7734
13    7593
14    7458
15    7364
16    7288
17    7235
18    7188
19    7191
20    7209
21    7262
22    7304
23    7348
24    7445
25    7554
26    7662
27    7785
28    7887
29    8015
30    8152
31    8288
32    8514
33    8715
34    8909
35    9108
36    9274
37    9440
38    9554
39    9603
40    9660
41    9725
42    9790
43    9851
44    9903
45    9953
46    9982
47    9997
48    10000
49    10000
