0    117
1    173
2    271
3    396
4    544
5    720
6    822
7    1027
8    1217
9    1391
10    1556
11    1722
12    1885
13    2039
14    2163
15    2279
16    2381
17    2485
18    2588
19    2654
20    2711
21    2803
22    2827
23    2820
24    2786
25    2698
26    2566
27    2419
28    2253
29    2091
30    1938
31    1790
32    1658
33    1588
34    1437
35    1253
36    1112
37    977
38    840
39    697
40    543
41    472
42    384
43    301
44    222
45    147
46    93
47    44
48    0
49    0
