0    9877
1    9815
2    9701
3    9550
4    9361
5    9129
6    8962
7    8692
8    8432
9    8182
10    7955
11    7789
12    7656
13    7553
14    7456
15    7396
16    7382
17    7383
18    7384
19    7397
20    7421
21    7467
22    7507
23    7546
24    7580
25    7631
26    7689
27    7744
28    7808
29    7904
30    8021
31    8165
32    8315
33    8472
34    8649
35    8839
36    9007
37    9203
38    9384
39    9525
40    9657
41    9771
42    9861
43    9939
44    9965
45    9983
46    9995
47    10000
48    10000
49    10000
