0    126
1    204
2    341
3    526
4    750
5    1020
6    1233
7    1541
8    1817
9    2054
10    2264
11    2457
12    2637
13    2761
14    2833
15    2890
16    2937
17    2928
18    2895
19    2836
20    2808
21    2802
22    2729
23    2630
24    2511
25    2392
26    2252
27    2054
28    1794
29    1583
30    1379
31    1226
32    1066
33    912
34    790
35    754
36    669
37    586
38    502
39    427
40    341
41    254
42    150
43    108
44    73
45    43
46    13
47    2
48    0
49    0
